OBJECTID,Record_ID,Year_Obs,Source,Mangement,LOCDETAILS,GENERALCOMS,x,y
7313,108347,2018,CNDDB,"BLM, PVT","ALONG MAINSTEM BUTTE CREEK NEAR ITS CONFLUENCE WITH WEST BRANCH BUTTE CREEK, ABOUT 5 MILES WEST OF STIRLING CITY.","COLLECTED ON 5 MAY 1966. 8 EGG MASSES, 241 TADPOLES, 5 YOUNG-OF-YEAR, 4 JUVENILES, AND 19 ADULTS FOUND IN 2006. JUVENILE COLLECTED ON 21 APR 2007. 5 ADULTS, 1 YOUNG-OF-PREVIOUS-YEAR AND 7 EGG MASSES OBSERVED ON 11 JUN 2018.",-137735.138299999991432,212119.331600000004983
7314,106897,2011,CNDDB,USFS-SIX RIVERS NF,"ALONG MYRTLE CREEK, FIRST 2 MILES NW OF SMITH RIVER, NE OF HIOUCHI, SIX RIVERS NATIONAL FOREST.",COLLECTED FROM VICINITY IN 1942 AND 1967. COLLECTED IN 2000S FOR GENETIC ANALYSIS. ADULTS DETECTED ON 14 JUL 2011.,-338067.414199999999255,428534.392099999997299
7315,75198,2018,CNDDB,USFS-SHASTA-TRINITY NF,"PIT RIVER AT DEEP CREEK CAMPGROUND, SHASTA-TRINITY NATIONAL FOREST.","EGG MASSES, LARVAE, METAMORPHS, AND ADULTS WERE VARIOUSLY DETECTED DURING SURVEYS HERE IN 1981, 2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, AND 2018.",-154691.726900000008754,329193.397899999981746
7316,112485,2018,CNDDB,PVT,"UNNAMED TRIBUTARIES TO WEST BRANCH FEATHER RIVER, NORTH OF COLD CREEK, 1 TO 2 MILES NE OF STIRLING CITY.","1 ADULT AND 10 LARVAE FOUND ON 1 SEP 2017. 31 ADULTS, 5 JUVENILES, AND 19 EGG MASSES FOUND IN 2018.",-129177.473199999993085,213683.799100000003818
7317,113923,2018,CNDDB,UNKNOWN,"CRANE CREEK, TRIBUTARY TO DRY CREEK, NW OF HEALDSBURG.",ADULTS DETECTED ON 27 JUN 2018 DURING FISH SNORKELING SURVEYS ALONG THIS DRAINAGE.,-255486.818900000012945,73870.710099999996601
7318,108331,2016,CNDDB,USFS-PLUMAS NF,"WISCONSIN RAVINE, SE OF THE TOWN OF LA PORTE, PLUMAS NATIONAL FOREST.",1 SAMPLE COLLECTED IN 2016. DNA WAS TESTED TO CONFIRM THE IDENTIFICATION.,-82915.669999999998254,185049.559000000008382
7319,107618,2017,CNDDB,UNKNOWN,"SOUTH FORK EEL RIVER AT EAST BRANCH SOUTH FORK EEL RIVER, ABOUT 2 MILES SOUTH OF GARBERVILLE, NEAR BENBOW.",1 ADULT FOUND ON 8 AUG 2013. 52 EGGMASSES FOUND ON 18 APR 2015. 538 EGGMASSES ON 26 MAY 2016. 353 EGGMASSES ON 13 MAY 2017.,-324252.557099999976344,234049.755999999993946
7320,35623,2018,CNDDB,SCL COUNTY-CALERO PARK,"LLAGAS CREEK & BALDY RYAN (CANYON), FROM ABOUT 0.8 MI SE TO 1.9 MI ESE OF BALD PEAKS, 2 MILES SOUTH OF CALERO RESERVOIR.","2 ADULTS OBSERVED ON 13 JUL 1998. 1 AD, 2007. 6 SUBADULTS OBS, 2013. 1 AD, 2014. 2 AD & EGGS, 2015. 4 AD, 1 SUBADULT & 1 JUVENILE, 2016. 9 ADULTS, 2 SUBAD, 4+ JUVS/METAMORPHS, & 1000+ LARVAE/METAMORPHS, 2017. 8 JUV & 1 AD, 2018.",-157254.766100000008009,-94985.187699999994948
7321,42608,2015,CNDDB,USFS-PLUMAS NF,"ALONG SLATE CREEK, NORTH OF YANKEE HILL AND SOUTH OF SEARS RAVINE, ABOUT 3 MILES NE OF LA PORTE, PLUMAS NATIONAL FOREST.",1 ADULT FEMALE COLLECTED ON 23 JUL 1999. LARVAE DETECTED IN 1999. DETECTED IN 2000. 1 ADULT AND 4 JUVENILES OBSERVED ON 3 SEP 2009. AT LEAST 15 TADPOLES OBSERVED ON 1 SEPT 2010. ADULT FOUND IN 2012 AND AT LEAST 4 LARVAE IN 2015.,-80369.093299999993178,186945.814500000007683
7322,110660,2018,CNDDB,"PVT, SONOMA LAND TRUST","ALONG AUSTIN CREEK, 1 TO 2.5 MILES NW OF CONFLUENCE WITH RED SLIDE CREEK, THE CEDARS, 15 MILES WEST OF HEALDSBURG.",ADULTS DETECTED ON 5 AND 6 JUL 2017. ADULTS DETECTED ON 25 JUL 2018 DURING FISH SNORKELING SURVEYS.,-272756.677599999995437,69564.740099999995437
7323,75386,2015,CNDDB,USFS-PLUMAS NF,"ONION CREEK, 0.25 TO 1.25 MILES NE OF DIAMOND RAVINE, ABOUT 5 MILES NE OF SLY CREEK RESERVOIR, PLUMAS NATIONAL FOREST.","DETECTED ON 3 AUG 1993. 2 ADULTS OBSERVED ON 26 MAY 1994. 1 ADULT ON 20 AUG 1995. 1 ADULT ON 6 JUN 1996. DETECTED IN 2000, 2003, 2005, 2012, 2013, 2014, AND 2015.",-89115.111399999994319,180566.300799999997253
7324,6165,2013,CNDDB,PVT,"COLORADO CREEK, FROM ABOUT 1 MILE UPSTREAM TO 1/4 MILE DOWNSTREAM OF CONFLUENCE WITH HORSETHIEF CANYON, E OF SAN JOSE.","COLLECTED ON 13 APR 1986, 3 NOV 1992, AND 24 MAY 1998. 1 ADULT FOUND ON 20 APR 1993. 17 ADULTS AND MANY TADPOLES ON 12 JUN 1993. PHOTOGRAPHED IN 2011. 2 ADULTS AND 27 JUVENILES FOUND 15 OCT 2013.",-133063.002799999987474,-64491.953300000001036
7325,108290,2013,CNDDB,USFS-PLUMAS NF,"ALONG WILLOW CREEK FROM FAGGS RESERVOIR TO 1.5 MILES DOWNSTREAM OF RESERVOIR, S OF BUCKS LAKE, PLUMAS NATIONAL FOREST.",ADULTS DETECTED ON 6 AUG 2013.,-100671.174400000003516,204312.256400000012945
7326,75315,2018,CNDDB,PVT,"LOWER 1.5 MILES OF KIDD CREEK, WEST OF AUSTIN CREEK, NEAR CAZADERO.",COLLECTED FROM VICINITY IN 1940. AT LEAST 10 DETECTED ON 9 JUL 2001. ADULTS DETECTED DURING SNORKEL SURVEYS ON 5 JUL 2018.,-268356.713199999998324,58059.516799999997602
7327,106870,2011,CNDDB,USFS-SIX RIVERS NF,"UPPER 1.5 MILES OF HARDSCRABBLE CREEK, EAST OF HIGH DIVIDE, SIX RIVERS NATIONAL FOREST, ABOUT 5 MILES NW OF GASQUET.",ADULT AND LARVAE DETECTED ON 24 AUG 2011.,-335254.053499999979977,438436.065200000011828
7328,70435,2016,CNDDB,"BLM, DPR-AUBURN SRA","NORTH FORK AMERICAN RIVER NEAR IOWA HILL ROAD CROSSING, 1.5 MILES EAST OF COLFAX.","DETECTED IN 1975. 5 FOUND IN 1997; 26 IN 2005. 2 METAMORPHS IN 2006. 20 ADULTS & 5 EGG MASSES IN 2008. MANY OF VARIOUS AGES IN 2009 & 2010. 10 ADULTS, 1 JUVENILE, AND 5 EGG MASSES IN 2013. 2 EGG MASSES IN 2014. 9 IN 2015. 54 IN 2016.",-79602.775599999993574,121594.715299999996205
7329,17143,2016,CNDDB,USFS-TAHOE NF,"SOUTH YUBA RIVER FROM DIAMOND CREEK TO 1.4 MILES EAST OF DIAMOND CREEK, EAST OF WASHINGTON, TAHOE NATIONAL FOREST.","1 ADULT OBSERVED ON 10 JUN 1991. 10 ADULTS, 15 JUVENILES, 5 LARVAE, AND 4 EGG MASSES OBSERVED IN 2008. 19 ADULTS, 6 JUVENILES, 2 EGG MASSES IN JUN 2009. 6 ADULTS, 1 JUVENILE, 6 EGG MASSES IN 2013. 2 EGG MASSES IN 2014. 5 IN 2015. 1 IN 2016.",-62607.182000000000698,149042.748599999991711
7330,41567,2017,CNDDB,DOD-FT HUNTER LIGGETT MR,"LOS BURROS CREEK, UPSTREAM OF LITTLE BURROS CREEK, SW SIDE OF BURRO MOUNTAIN, FORT HUNTER LIGGETT MILITARY RESERVATION.","10 ADULTS, 10 METAMORPHS, AND TADPOLES OBSERVED ON 18 AUG 1999. FOUR SAMPLED FOR PHYLOGEOGRAPHY STUDY IN 2003. 5 TADPOLES AND 4 OR 5 METAMORPHS OBSERVED ON 31 JUL 2017.",-115604.081999999994878,-238202.039400000008754
7331,74922,2017,CNDDB,USFS-ELDORADO NF,"RUBICON RIVER, 0.5 TO 1.9 MILES UPSTREAM OF ITS CONFLUENCE WITH MIDDLE FORK AMERICAN RIVER, ELDORADO NATIONAL FOREST.","DETECTED IN 1997, 2001, 2002 & 2017. 24 OBSERVED IN 2005. 44 ADULTS, 21 JUVENILES, 101 YOUNG-OF-YEAR, 2,959 TADPOLES AND 25 EGG MASSES FOUND IN 2007. ADULTS, JUVENILES, EGG MASSES DETECTED IN 2009. 11 DETECTED IN 2016.",-62222.203900000000431,108528.654699999999139
7332,53509,2016,CNDDB,BLM,"MIDDLE FORK AMERICAN RIVER AT PARADISE CANYON AND GAS CANYON, AUBURN STATE RECREATION AREA.","13 FROGS FOUND ON 2 NOV 2003. 16 FOUND IN 2005. 33 ADULTS, 12 JUVENILES & 5 EGG MASSES FOUND ACROSS 3 SURVEY DATES IN 2007. EGG MASSES DETECTED IN 2009-2010. 17 FOUND ON 10 JUN 2016.",-80361.667000000001281,105526.479000000006636
7333,111048,2016,CNDDB,USFS-TAHOE NF,"FORBES CREEK, FROM SUGAR PINE RESERVOIR TO 1.1 MILES EAST OF RESERVOIR, TAHOE NATIONAL FOREST.","DETECTED ON 17 JUL 1975, ON 22 JUN 1993, AND IN AUG 2001. 9 TADPOLES FOUND ON 26 AUG 2016.",-66848.489700000005541,124296.594700000001467
7334,112454,2015,CNDDB,"USFS-PLUMAS NF, UNKNOWN","SULPHUR CREEK ADJACENT TO HIGHWAY 89, ABOUT 8 ROAD MILES SE OF BLAIRSDEN.","ACCORDING TO THE USFS NRIS DATABASE, AT LEAST 1 WAS DETECTED ON 10 JUN 2015 ALONG WITH DETECTIONS OF BULLFROGS.",-46188.073600000003353,188896.853399999992689
7335,45818,2018,CNDDB,UNKNOWN,"GREEN VALLEY CREEK, NW OF MOUNT PISGAH, ABOUT 3 MILES WEST OF GRATON.",1 INDIVIDUAL OBSERVED ON 23 AUG 2001. ADULTS DETECTED DURING A SNORKEL SURVEY ON 27 JUN 2018.,-253887.027000000001863,50876.399499999999534
7336,74897,2018,CNDDB,USFS-ELDORADO NF,"NEAR CONFLUENCE OF SILVER CREEK AND SOUTH FORK AMERICAN RIVER, ABOUT 2 MILES NORTH OF POLLOCK PINES.","ALL LIFE STAGES WERE FOUND HERE DURING VARIOUS SURVEYS CONDUCTED IN 2002, 2003, 2004, 2005, AND 2007. NONE WERE FOUND DURING SURVEYS IN 2011. 1 JUVENILE OBSERVED ON 6 JUN 2018.",-51563.574699999997392,86100.134000000005472
7337,111523,2018,CNDDB,PVT-SIERRA PACIFIC,"GRISWOLD CREEK ABOUT 5 AIR MILES SE OF ARNOLD, SOUTH OF CALAVERAS BIG TREES STATE PARK.",1 ADULT FOUND SOMEWHERE IN THIS VICINITY IN 2002. 2 ADULTS AND 10 TADPOLES OBSERVED ALONG THIS STRETCH OF DRAINAGE ON 21 AUG 2017. 12 EGG MASSES AND RECENTLY HATCHED TADPOLES OBSERVED ON 7 JUN 2018.,-24648.164700000001176,20696.982400000000780
7338,111967,2016,CNDDB,BLM,"NORTH FORK EEL RIVER, S OF JERRY GULCH AND N OF BEAR CANYON, 3.8 MI W OF WILDHORSE PEAK.",16 EGGMASSES FOUND ON 3 JUN 2016.,-285262.392400000011548,222643.155399999988731
7339,74918,2016,CNDDB,BOR,"MIDDLE FORK AMERICAN RIVER AT AMERICAN CANYON, AUBURN STATE RECREATION AREA, ABOUT 6 MILES EAST OF AUBURN.","13 DETECTED IN 2005. 7 ADULTS, 2 SUBADULTS, 22 YOUNG-OF-YEAR OBSERVED 24 SEP 2007. 18 ADULTS, 1 JUVENILE, 1 OF UNKNOWN AGE, AND 7 EGG MASSES OBSERVED ON 25 APR 2013. 20 DETECTED ON 2 MAY 2016.",-81487.037100000001374,102265.927200000005541
7340,110646,2017,CNDDB,PVT,"LOWER PORTION OF REDWOOD CREEK, NEAR HIGHWAY 128, ABOUT 6 AIR MILES EAST OF HEALDSBURG.",DETECTED ON 27 JUN 1973. 9 FROGS OBSERVED DURING ELECTROFISHING SURVEYS IN OCT 2001. FOUND ON 31 JUL 2017.,-238115.276799999992363,72430.335600000005797
7341,113926,2018,CNDDB,PVT,"FELTA CREEK, TRIBUTARY TO MILL CREEK, SW OF HEALDSBURG.",5 JUVENILES CAUGHT IN A FUNNEL TRAP BETWEEN 30 MAR AND 5 MAY 2018. ADULTS DETECTED ON 18 JUN 2018 DURING FISH SNORKEL SURVEYS.,-251580.107900000002701,66063.634399999995367
7342,106871,2012,CNDDB,USFS-SIX RIVERS NF,"LOWEST 1 MILE OF MONKEY CREEK, NORTH OF MIDDLE FORK SMITH RIVER, 8 MILES NE OF GASQUET, SIX RIVERS NATIONAL FOREST.",DETECTED ON 16 JUL 2012.,-317339.463700000022072,436192.283300000010058
7343,107084,2016,CNDDB,USFS-KLAMATH NF,"SHILTOS CREEK AND NORTH FORK SALMON RIVER, IN VICINITY OF CONFLUENCE, KLAMATH NATIONAL FOREST.","LARVAE, SUBADULTS, AND ADULTS WERE VARIOUSLY DETECTED HERE IN 2011, 2012, 2013, 2014, 2015, AND 2016.",-266016.064799999992829,370185.885499999974854
7344,74892,2011,CNDDB,USFS-ELDORADO NF,"ABOUT 0.9 MI ESE OF SOUTH FORK AMERICAN RIVER & SILVER CREEK CROSSING, ABOUT 1.6 MI NORTH OF POLLOCK PINES.","ALL LIFE STAGES WERE FOUND HERE DURING VARIOUS SURVEYS CONDUCTED IN 2002, 2004, 2005, 2007, 2009, AND 2011. NONE WERE FOUND DURING 2010 AND 2013 SURVEYS.",-50369.089200000002165,85600.906799999997020
7345,110103,2013,CNDDB,"USFS-PLUMAS NF, PVT","ALONG LITTLE OREGON CREEK BETWEEN NEW BULLARDS BAR RESERVOIR TO JUST UPSTREAM OF OREGON HILL RD, PLUMAS NATIONAL FOREST.","DETECTED IN JUL AND SEP 2001, IN MAY, JUL, AND AUG 2002, AND IN JUL 2013.",-100528.230999999999767,157217.114100000006147
7346,105027,2016,CNDDB,PVT,"ALONG CLEAR CREEK, FROM ABOUT 0.3 MI WEST TO 0.6 MI EAST OF THE LONG VALLEY RD CROSSING, SE OF PENN VALLEY.","1597 CAPTURES MADE AND 71 EGG MASSES FOUND IN 1991-1995. 8 ADULTS & 50 TADPOLES OBSERVED ON 29 MAY 2013; 8 EGG MASSES, 8 JUVENILES, 21 ADULTS, 11 TADPOLES, & 11 UNKNOWN LIFESTAGE IN 2016.",-98223.261400000003050,130185.873999999996158
7347,41739,2017,CNDDB,DFG-CACHE CREEK WA,"NORTH FORK CACHE CREEK & GRIZZLY CREEK AT CONFLUENCE & 1 MI ALONG HWY 20, CACHE CREEK WILDLIFE AREA.","COLLECTED ON 19 FEB 1957 AND 15 JUL 1958. 2 ADULTS FOUND ON 1 APR 1998. 2 ADULTS, 9 SUBADULTS & 3 LARVAE FOUND ON 4 AUG 2000. 1 ADULT OBSERVED ON 18 OCT 2017.",-219052.477899999998044,111248.088600000002771
7348,75556,2016,CNDDB,NPS-REDWOOD NP,"ALONG REDWOOD CREEK NEAR TOM MCDONALD CREEK, ARCO GROVE OF THE GIANTS AND AT HOWARD LIBBEY TREE, REDWOOD NATIONAL PARK.","114 ADULTS, 206 SUBADULTS, 15,022 LARVAE, 28,454 EGG MASSES FOUND BETWEEN 1993 AND 2007. COLLECTED IN 2000S FOR GENETIC ANALYSIS. 22 EGG MASSES FOUND ON 7 JUN 2012. 1 LARVA PHOTOGRAPHED AND ADULTS OBSERVED ON 20 AUG 2016.",-336366.827899999974761,362115.440599999972619
7349,106960,2013,CNDDB,UNKNOWN,"SOUTH SIDE OF KLAMATH RIVER JUST WEST OF TARUP CREEK, SE OF THE TOWN OF KLAMATH GLEN.",1 FOUND DURING AN ELECTROFISHING SURVEY ON 13 SEP 2013.,-331901.115300000004936,394533.558499999984633
7350,111472,2012,CNDDB,USFS-SIERRA NF,"WILLOW CREEK, JUST NORTH OF ITS CONFLUENCE WITH SAN JOAQUIN RIVER, WEST OF REDINGER LAKE, SIERRA NATIONAL FOREST.",DETECTED ON 27 AUG 1974. NONE DETECTED DURING HERP SURVEYS IN 1994. 1 ADULT POSSIBLY OBSERVED (MAY OR MAY NOT HAVE BEEN RANA BOYLII) ON 14 MAY 2012. NONE DETECTED IN 2007 AND 2017 AT HERP MONITORING SITES.,47867.217799999998533,-96157.551800000001094
7351,75986,2019,CNDDB,USFS-SIX RIVERS NF,"NEAR AIKENS CREEK CAMPGROUND, CONFLUENCE OF AIKENS CREEK AND KLAMATH RIVER, SIX RIVERS NATIONAL FOREST, NE OF WEITCHPEC.","TADPOLES COLLECTED ON 31 JUL 1976. 100 DETECTED ON 11 SEP 1995. 3 EGG MASSES, 1 METAMORPH, AND 3 ADULTS FOUND ON 30 MAY 2018. 3 EGG MASSES, 1 METAMORPH, AND 4 ADULTS OBSERVED ON 13 JUN 2018. 2 ADULTS AND 1 JUVENILE OBSERVED ON 16 MAR 2019.",-306386.976000000024214,362778.404600000008941
7352,111091,2011,CNDDB,USFS-TAHOE NF,"SKUNK CANYON, SW OF BIG GUN DIGGINGS, BETWEEN MICHIGAN BLUFF & N FORK MIDDLE FORK AMERICAN RIVER, TAHOE NATIONAL FOREST.","DETECTED ON 28 AUG 1997, 29 APR 1998, AND 22 SEP 2011.",-64040.041299999997136,113062.898499999995693
7353,75915,2017,CNDDB,USFS-SIX RIVERS NF,"HIGHWAY 299, NEAR CONFLUENCE OF PONY CREEK AND TRINITY RIVER, SE OF SALYER, SIX RIVERS NATIONAL FOREST.",2 COLLECTED ON 21 APR 1983 . 1 JUVENILE COLLECTED ON 30 OCT 1990. 2 ADULTS OBSERVED ON 25 SEP 2017.,-296505.565999999991618,321964.482299999974202
7354,110011,2018,CNDDB,BIA-HOOPA VALLEY RES,"CAMPBELL CREEK AT HIGHWAY 96, NEAR THE SOUTHERN END OF HOOPA VALLEY, HOOPA VALLEY INDIAN RESERVATION.","10 COLLECTED IN 1964-1965, 8 IN SUMMER 2004, AND 2 COLLECTED ON 18 SEP 2005. 3 ADULTS AND 11 JUVENILES FOUND BETWEEN 11 MAY AND 13 JUN 2018.",-307056.309300000022631,339784.364899999985937
7355,107891,2011,CNDDB,USFS-SIX RIVERS NF,"ABOUT 0.6 MILE SOUTH OF CONFLUENCE OF CROOKS CREEK & VAN DUZEN RIVER, NW OF RUTH RESERVOIR, SIX RIVERS NATIONAL FOREST.",DETECTED ON 19 MAY 2011.,-298635.108000000007451,268831.153799999970943
7356,107519,2018,CNDDB,PVT,"WHERE ALDERPOINT ROAD CROSSES MARTIN CREEK, BETWEEN BRIDGEVILLE AND BLOCKSBURG, EAST OF HUMBOLDT REDWOODS STATE PARK.",DETECTED ON 17 AUG 1938. 1 ADULT OBSERVED ON 3 OCT 2018.,-316593.431900000025053,267460.531900000001770
7357,107894,2011,CNDDB,USFS-SIX RIVERS NF,"ALONG WILDWOOD ROAD (ROAD 504), ABOUT 0.5 MILE NW OF VAN HORN PEAK, 2 MILES NE OF MAD RIVER, SIX RIVERS NATIONAL FOREST.",DETECTED ON 11 JUL 2011.,-276606.532899999991059,248940.257600000011735
7358,107892,2011,CNDDB,USFS-SIX RIVERS NF,"0.9 MILE SSE OF THE CONFLUENCE OF SHANTY CREEK AND VAN DUZEN RIVER, WEST OF RUTH RESERVOIR, SIX RIVERS NATIONAL FOREST.",DETECTED ON 19 APR 2011.,-297191.157400000025518,265707.995300000009593
7359,114150,2018,CNDDB,CALTRANS,"CEDAR CREEK AT THE CROSSING OF HIGHWAY 101, LEGGETT.",9 ADULT 13 JUVENILES FOUND IN AND RELOCATED OUTSIDE OF CULVERT CONSTRUCTION AREA BETWEEN 18 JUN AND 4 SEP 2018. OTHER INDIVIDUALS WERE NOTED BOTH ABOVE AND BELOW THE CONSTRUCTION AREA.,-316580.367399999988265,209600.671999999991385
7360,107895,2011,CNDDB,USFS-SIX RIVERS NF,"ABOUT 1 MILE NE OF CONFLUENCE OF NORTH FORK, SOUTH FORK, AND THE MAINSTEM OF MAD RIVER, SIX RIVERS NATIONAL FOREST.",DETECTED ON 10 JUL 2011.,-273355.987800000002608,244505.038299999985611
7361,107799,2018,CNDDB,UNKNOWN,"NEAR WHERE HIGHWAY 36 CROSSES MAD RIVER, IN THE COMMUNITY OF MAD RIVER, NW OF RUTH RESERVOIR.",COLLECTED IN 1932. 1 ADULT OBSERVED ON 15 JUN 2018.,-297067.021300000022165,275894.654099999985192
7362,76072,2016,CNDDB,UNKNOWN,"ARROYO MOCHO, WEST OF MOUNT WALLACE, ABOUT 15 AIR MILES SE OF LIVERMORE.",7 LARVAE COLLECTED ON 22 JUL 1975. 1 ADULT OBSERVED ON 12 AUG 2016.,-138273.675099999993108,-51551.015099999996892
7363,110069,2017,CNDDB,USFS-PLUMAS NF,"SLATE CREEK, BETWEEN CLARKS RAVINE AND AMERICAN HOUSE RAVINE, SOUTH OF LA PORTE, PLUMAS NATIONAL FOREST.",DETECTED ON UNKNOWN DATE AND ON 20 JUN 1980. DETECTED ON 21 SEP 2015. 20 TADPOLES AND 2 FROGS OBSERVED IN SEP 2017.,-85336.978199999997742,180973.527399999991758
7364,108328,2015,CNDDB,USFS-PLUMAS NF,"DARK RAVINE, ABOUT 1 MILE EAST OF THE TOWN OF LA PORTE, PLUMAS NATIONAL FOREST.",ADULTS AND METAMORPHS FOUND ON 15 MAY 2014. ADULTS AND SUBADULTS FOUND IN JUN 2015.,-81972.535099999993690,185632.457800000003772
7365,75403,2018,CNDDB,"USFS-TAHOE NF, PVT","NEAR THE CONFLUENCE OF GROUSE CREEK, SQUIRREL CREEK, AND INDIAN CREEK, ABOUT 6 MILES SW OF ALLEGHANY.",2 ADULTS FOUND ON 12 AUG 1995. 3 SUBADULTS FOUND ON 30 JUN 1997. 4 ADULTS OBSERVED ON 22 AUG 2018.,-80708.670499999992899,157760.865699999994831
7366,107693,2015,CNDDB,USFS-SHASTA-TRINITY NF,"STONEY CREEK, 0.1 TO 1.1 MILES NORTH OF HIGHWAY 3, WEST OF TRINITY LAKE, SHASTA-TRINITY NATIONAL FOREST.",DETECTED ON 19 AUG 2015.,-240514.413000000000466,319476.955499999981839
7367,107771,2016,CNDDB,USFS-SHASTA-TRINITY NF,"SOLDIER CREEK, FROM 0.5 TO 1.5 MILES WEST TRINITY RIVER, 6 AIR MILES SW OF WEAVERVILLE, SHASTA-TRINITY NATIONAL FOREST.",DETECTED ON 31 AUG 2016.,-257439.168299999990268,301296.338400000007823
7368,110071,2011,CNDDB,USFS-TAHOE NF,"INDIAN CREEK, DOWNSTREAM OF HIGHWAY 49, TAHOE NATIONAL FOREST, ABOUT 11 MILES SW OF DOWNIEVILLE.",DETECTED IN SEP 1997 AND ON 4 MAY 2011.,-87402.115900000004331,165495.432700000004843
7369,108922,2017,CNDDB,"USFS-PLUMAS NF, PVT","NORTH FORK FEATHER RIVER, 0.3 TO 1.3 MILES NE OF BARDEES BAR, SOUTH OF THE COMMUNITY OF PULGA.","2 FROGS FOUND IN 2007, 3 IN 2009, MANY YOUNG OF YEAR AND 2 ADULTS IN 2010. ADULTS, JUVENILES, AND YOUNG OF YEAR DETECTED IN 2011, MANY YOUNG OF YEAR AND 2 ADULTS IN 2012. MANY YOUNG OF YEAR AND 1 ADULT IN 2017.",-123964.483900000006543,197100.229800000000978
7370,75691,2018,CNDDB,MARIN MWD,"LITTLE CARSON CREEK AND TRIBUTARY, UPSTREAM OF KENT LAKE, ABOUT 3 MILES SOUTH OF THE TOWN OF WOODACRE.","MULTIPLE DETECTIONS OF VARIOUS LIFE STAGES WERE MADE ALONG THIS DRAINAGE IN 1997, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, AND 2018.",-232499.335099999996601,-2214.201000000000022
7371,112177,2017,CNDDB,UNKNOWN,"GARCIA CREEK AT EEL RIVER, NEAR EMANDAL RESORT, 12 AIR MILES NE OF WILLITS.",APPROXIMATELY 100 JUVENILES AND 28 ADULTS OBSERVED DURING SNORKEL SURVEYS BETWEEN 13 AND 22 SEP 2017.,-271850.618900000001304,168960.969299999997020
7372,114152,2017,CNDDB,PVT,"ALONG BEAR CANYON CREEK, 0.6 TO 1.4 MILES SW OF ITS CONFLUENCE WITH PUTAH CREEK, 4 MILES WEST OF MIDDLETOWN.",5 CAUGHT AND RELEASED ON 26 JUL 2016 AND 52 ON 26 JUL 2017.,-233761.861899999988964,86837.176600000006147
7373,53217,2013,CNDDB,"USFS-ELDORADO NF, UNK","SOUTH FORK AMERICAN RIVER, IN VICINITY OF BLACKBIRD AND MAPLE GROVE CAMPGROUNDS, NEAR RIVERTON, EAST OF POLLOCK PINES.","DETECTED IN 1965. 2 FROGS OBSERVED IN 2002. 6 EGG MASSES, TADPOLES, 2 METAMORPHS, 1 JUVENILE IN 2004. 4 EGG MASSES IN 2005. 1 TADPOLE, 3 YOUNG-OF-YEAR & 1 ADULT IN 2007. NONE FOUND IN 2009, 2010 & 2011. 1 TADPOLE IN 2013.",-39410.653800000000047,84070.867700000002515
7374,112179,2017,CNDDB,"STATE LANDS COMMISSION, UNK","THOMAS CREEK, ABOUT 1 MILE EAST OF EEL RIVER, 12 AIR MILES NE OF WILLITS.",1 JUVENILE AND 4 ADULTS FOUND DURING ELECTROFISHING SURVEYS BETWEEN 31 JUL & 9 AUG 2017. 21 JUVENILES AND 11 ADULTS OBSERVED DURING SNORKELING SURVEYS BETWEEN 13 & 22 SEP 2017.,-269406.089099999982864,166654.646600000007311
7375,110934,2016,CNDDB,USFS-TAHOE NF,"NORTH SHIRTAIL CANYON, NORTH OF BIG RESERVOIR, TAHOE NATIONAL FOREST, NORTH OF FORESTHILL.",2 ADULTS DETECTED ON 10 JUL 1996. 1 INDIVIDUAL DETECTED ON 6 JUN 2016.,-64782.020499999998719,126714.661699999996927
7376,833,2018,CNDDB,"BLM, PVT","ARROYO LEONA CREEK & CANTUA CREEK, DOWNSTREAM FROM ARROYO VENADO CREEK CONFLUENCE, IN CIERVO HILLS.","150+ FOUND ON 25 JAN 1992. 101 FOUND 27 APR 1992. 20 ADULTS AND 15 EGG MASSES ON 15 APR 1993. 12 ADULTS, 47 JUVENILES, 3183 LARVAE, 5 EGG MASSES ON 26 APR 1994. 10 ADULTS, 5 SUBADULTS, 42 LARVAE ON 29 MAY 2003. 145 FOUND ON 18 JUN 2018.",-48193.011700000002747,-180565.710300000006100
7377,52827,2016,CNDDB,USFS-SHASTA-TRINITY NF,"BARKER CREEK, ABOUT 3.5 MILES UPSTREAM OF HAYFORK CREEK, SHASTA-TRINITY NATIONAL FOREST.",COLLECTED ON 30 MAR 1969. 4 ADULTS OBSERVED ON 13 JUL 2000. DETECTED ON 4 OCT 2016.,-263676.320100000011735,291861.637899999972433
7378,110440,2015,CNDDB,"USFS-TAHOE NF, PVT","MOORE FLAT CREEK, 0.4 TO 1.2 MILES S OF MIDDLE YUBA RIVER, NE OF MALAKOFF DIGGINS STATE PARK, TAHOE NATIONAL FOREST.","2 DETECTED ON 26 OCT 2000, 9 ON 17 JUL 2014, AND 90 FOUND ON 22 JUL 2015.",-73939.522299999996903,156356.342800000013085
